gpstime,mass1,mass2,distance,snr-net,dist-rec,dist-std,area-90,searched-area
1000099839,1.3396862,1.4269759,229.7342,9.26897769464297,286.7153324995443,89.73234310170413,4707.389137153588,664.9303904185116
1000099579,1.3213489,1.3788081,222.32407,10.91977269327317,213.4101064819342,57.40386188756299,1080.602436566962,115.6651554806638
1000099160,1.485453,1.4295892,274.19887,10.03052246768543,284.8683231514615,78.37806329473827,2920.1626578966752,305.6602544153067
1000009590,1.4110948,1.3699886,226.32045,10.26555538187459,228.8956617040746,63.79456468168291,1763.0769464288167,3954.7516562347428
1000096409,1.4304976,1.5165058,196.90871,10.8568888710187,194.9585694205182,57.03740336796015,1504.115883268911,34.306127748007185
1000095490,1.3353507,1.2951126,53.445558,28.77063257013003,47.64752988820868,9.484851146321796,51.64792320311525,20.510238454846327
1000096220,1.5900482,1.4323823,218.44269,10.92189532762396,248.5050133145268,69.4383898487951,1650.8819889035449,517.0048854500587
1000094189,1.3408752,1.4244208,160.30803,12.46677744563732,135.6210988726242,32.89748772440623,191.61330321025636,17.166177837210114
1000095199,1.3298874,1.3975246,202.928,15.72747793274686,95.96094443454577,44.50803823083275,588.2405575948568,35.72243577429901
1000094710,1.376154,1.5027156,170.23758,10.33943953498692,212.3512783608432,70.65948248934387,2613.8874735649215,1120.4570163567334
1000095079,1.3512153,1.3302388,87.446917,17.03419706742083,87.63349918591238,19.08801941637444,186.77362425743783,27.342613285395352
1000094179,1.3273582,1.455984,173.27204,9.878467518029176,241.2512363289933,79.28346126632523,2330.730936960814,484.2724332867849
1000092500,1.3119142,1.3579648,147.46789,11.64049255885887,191.7335762500936,50.24688458250331,464.1281559022116,257.50578152131163
1000092530,1.4483338,1.343804,62.788276,33.21917954441503,74.22923507345088,16.59601970296534,147.52459393124366,21.96588837076159
1000092409,1.4352148,1.3603291,155.90279,18.28655979122079,133.5660292439522,28.05883667196595,199.5848041326638,25.08701161389068
1000095770,1.3293951,1.4908236,293.73572,10.92541085892629,246.1563494928325,71.49569287445095,3074.5978557729068,201.85012167326963
1000093820,1.2420339,1.4099147,153.01512,16.91036622168645,150.351950547317,33.03955503223175,673.6261423876743,8.589645900208051
1000009460,1.3561519,1.4720703,256.49413,11.18999413801705,183.8960617027946,55.52484284707542,1905.2725167240342,635.5551128360851
1000096780,1.3958739,1.4814335,146.05688,11.96725611306072,234.3913487406488,58.6766174314691,1859.5247879378448,1469.8129961758173
1000091590,1.5390339,1.3845225,208.57317,11.53900167798719,209.337782037568,58.33245560645808,1989.6929394682363,1347.6957707976094
1000092049,1.3373772,1.490465,156.30584,14.82240921373211,137.591617985815,31.26085997395003,298.12361745649105,25.375518804431945
1000094009,1.4205826,1.3609895,99.499482,31.17376330586275,71.21819660083759,19.5373390853159,175.9378911400731,50.265820970220396
1000091469,1.5776502,1.5843179,277.37922,12.3844320948766,206.5383332363912,56.83174985270844,1075.3171707160118,344.42512965348755
1000092009,1.264165,1.4951409,206.72882,12.27218218368362,220.3849879936209,54.61752912797279,1767.3816938688537,1810.356392720359
1000093680,1.3789375,1.4039183,164.00138,12.2151356185492,214.0500735406067,55.1589593975708,2249.977361229768,928.8882418373213
1000093390,1.2993435,1.4740165,302.3366,10.26965467982792,280.1610830857421,76.8188986592842,3064.424082481452,1838.6825532462515
1000090180,1.4475485,1.4090775,125.9846,10.69042485244187,237.2572079386449,65.51437521661836,2501.396552550015,673.3233268705649
1000089300,1.3637517,1.2124482,75.074757,28.03509151359668,76.49322188196331,15.80335917010068,194.78643121726313,57.4391588441332
1000089880,1.3956411,1.3878614,194.05024,10.86021195484954,235.7595730646605,62.36195616487936,1775.9473671367414,274.08183101424237
1000090069,1.4310117,1.3253891,277.95807,10.06974792458216,274.8632020659866,76.34440654352014,3757.1944167662973,4950.153919455231
1000090589,1.5315801,1.6127291,378.49963,11.52815521553759,256.4808301457292,66.26518925316368,2336.5938892310023,384.18666609536876
1000090319,1.4989648,1.4984275,344.0418,10.22247570191851,253.7017577109711,77.54921633605508,3022.4571234391888,817.2621870242536
1000092380,1.3186262,1.3000964,324.00423,9.005160769513138,295.0523036771559,87.26135506821792,3671.387775869204,4616.115048660834
1000091080,1.52846,1.3295572,196.48437,10.53381048751324,238.4876659122907,76.75978407621565,1392.8766133551428,622.5460613353391
1000009189,1.14773,1.2724873,204.72254,13.54293794195831,178.2083855140135,43.69723887879145,1671.2958313312324,121.8024902612595
1000092129,1.2873467,1.2720737,54.443544,24.3459149610095,53.61251173081511,13.37815566696248,196.30488104571393,225.76999056178778
1000091479,1.5858696,1.4911502,355.25348,9.626780194454406,317.9131627071258,88.8459361424498,3398.8748836182494,834.2578833398077
1000089550,1.2702758,1.2197506,70.729887,14.25507108166761,122.3039993771424,25.69516021110261,750.5316962709838,10.071523742534067
1000090480,1.4110924,1.2091028,82.96849,29.90894416141614,81.51527953542745,16.72007250990374,166.74368279349008,50.12156737495003
1000009059,1.3635835,1.3279399,201.02702,11.4249767508255,187.78206668779,54.62121756025673,1333.7271745921214,65.41244847364656
1000093140,1.4005955,1.3150107,30.23423,46.8677877572719,33.6329853408591,6.436686201912282,120.32179907729324,39.512371140954045
1000090879,1.4434117,1.3990015,203.38059,12.36605660109777,155.6886921498765,42.05282121471384,603.6582814711667,148.9221661721442
1000089860,1.4708744,1.3585974,125.69887,19.47031741314493,113.6086883694607,25.14077343409721,575.1499150890422,23.10680316972043
1000090889,1.5011156,1.5070991,312.2934,10.27954353392474,293.3371512919294,84.62565421093161,3413.9119061792867,81.20166017418227
