gpstime,mass1,mass2,distance,snr-net,dist-rec,dist-std,area-90,searched-area
1000098700,1.3615589,1.4391036,99.719416,10.05684033745717,130.5503849122368,39.10668839043812,8298.669230896909,3150.7083441226187
1000074099,1.3921385,1.4606084,90.082705,10.17432209031949,124.1585670386909,41.55385931536404,9090.7594129509,123.16634243473851
1000095380,1.4310256,1.2466346,37.053926,12.88294122443531,65.98151828829975,21.5309588502825,1550.2136078949363,711.0915409051082
1000048279,1.2827558,1.5703844,58.046491,13.61279856771868,90.34246648589657,24.37182312602993,4557.76304166087,1183.1942163362787
1000045179,1.2941309,1.457738,69.464531,9.664044989814569,128.5344062029753,39.53160129225765,6881.116180576023,7298.497538755708
1000073250,1.4073678,1.4349853,155.51615,8.9413613176548,140.1974201809958,44.82487326786162,4998.379756868761,1396.374802219909
1000085679,1.5030406,1.3044793,130.20078,9.821676993420107,103.754336819417,32.95151054137506,4364.955299333144,35.8798033327775
1000070069,1.2318589,1.2694193,124.11785,10.37126427447524,107.6405517204142,30.96172848121648,3229.4738777464804,1575.773818883728
1000085140,1.2930709,1.2356217,34.042251,18.00296506174447,41.58811419802156,7.499402412732831,413.3880904045099,69.22861176670739
1000006399,1.3749861,1.5413341,95.917459,9.577913215520043,115.9733787898336,38.46939238259845,3263.266761814871,952.8081107258882
1000006139,1.4066267,1.2795206,191.22688,9.185295816282924,143.8954684373097,46.26491334306059,10037.594010881397,2085.644708349471
1000081140,1.3398828,1.3080332,72.57905,9.161053946566426,124.6992002807171,40.79709392929229,7222.859134745586,514.696827925738
1000059830,1.3926765,1.283874,35.95397,18.65061817283511,54.08062603002837,15.31670880858078,2352.4958991923777,2590.8994827664474
1000053980,1.3287026,1.3821092,54.294488,18.46670564783567,44.21522569297873,12.48790656687959,1771.347691778424,717.8058900667629
1000095490,1.3353507,1.2951126,53.445558,14.40551642001254,66.93561634104863,19.63706003305801,3582.6609771496874,2339.1113892031744
1000079939,1.4554825,1.2454818,84.731219,13.39611063832332,70.91843334583545,19.83827995933909,1063.923184580642,516.9524295972717
1000052349,1.4793373,1.316294,62.111941,12.28841676394091,69.85369248556756,18.5220010032295,2001.2628330089692,1057.5099929658993
1000069760,1.4187338,1.3649087,117.50602,12.89808815751222,100.6625612741236,25.48028026911774,4477.4609112725275,1622.1447927816691
1000002729,1.4104118,1.3274557,85.283169,11.39316311982312,95.37203509247934,32.90184519803409,4222.200921190972,420.9057630733712
1000031260,1.2858543,1.2705491,22.562254,16.2697854121604,47.38158336364133,9.52700817084068,506.35263530551055,646.4659302238055
1000051889,1.3468781,1.4662304,153.08732,8.27815688484779,175.4517904968061,53.80729492623371,10180.298535463644,7635.893584130825
1000059639,1.5224392,1.3405995,114.57612,14.04322754216789,93.8803506125416,23.36375304002189,4849.726637949253,8097.505088996866
1000025880,1.3909022,1.4104046,196.62199,8.37379931392052,171.5452622918194,50.67221418532768,8954.287115927786,3613.1591426338114
1000089860,1.4708744,1.3585974,125.69887,9.449581970016132,137.8506608857477,42.68697482608501,5162.006288811471,19.93322407376511
1000032350,1.3635115,1.323128,65.652698,9.970423179968785,121.0981419157462,42.25389498765955,10048.343984431744,1273.8379300190986
1000068409,1.5984892,1.3554599,75.496721,9.890425956405895,115.6148569647369,40.90812007712208,6535.46664441867,348.72650958523434
1000002199,1.2598267,1.3459761,59.987059,15.65599190944633,58.0848577606727,12.53523760563506,618.2350376946986,50.97397498336787
1000025250,1.3479654,1.6159456,245.58909,7.930914081041433,181.6061441470108,55.90399259833163,8621.27411821475,3568.6765794376342
1000069929,1.4637439,1.3257957,47.025297,10.22877717816571,112.475698061098,36.35348658348113,6383.451689864484,2017.0324528537606
1000055769,1.3358746,1.4033975,83.883891,13.8303960608514,84.77020608900936,22.87183990648701,2953.0500454147486,209.98077886125128
1000018560,1.4291938,1.3891981,132.07776,11.01394501868156,121.9429522524613,33.15287013903624,5489.806098820564,5044.154807718959
1000046659,1.1520913,1.4371546,157.3234,11.13214609692096,115.176749146043,30.39235260602364,5118.515967631055,304.03412297775355
1000084999,1.472554,1.4536992,171.42077,8.358263197147851,179.2280056494594,54.11490422486128,9964.266676730624,11874.3264924464
1000021160,1.2668788,1.4414715,90.501822,10.43505932954983,125.4846597105362,35.00440990374445,6036.482644335935,610.5861268910962
1000077219,1.3214986,1.5044712,80.427783,11.09676501635877,122.8774807681887,34.43897338605549,4808.327864641123,2123.412922384152
1000046099,1.3377086,1.2942875,43.301248,12.41019726473415,96.49677526720748,25.42366371145579,2580.2073061243345,1455.5450042072232
1000092129,1.2873467,1.2720737,54.443544,13.12374828498023,80.10746038780741,22.81150658224273,5256.6205020562775,3827.179022162508
1000046639,1.296875,1.3947145,58.651409,10.9834906877045,99.676981812271,31.23450440212654,5208.1565956310415,93.42387388257
1000017079,1.2713943,1.4022129,112.10251,11.15519528693429,115.7692501804194,32.54318083037933,5749.665125857183,67.98278526210437
1000020049,1.3606961,1.3720793,50.227194,18.91998936674253,46.84899645109687,10.59461045673674,934.9600811383524,458.8838005191548
1000055280,1.2731488,1.3093349,82.054983,11.79609505939896,87.77031035446166,26.8543293331919,4832.905222585285,1492.05427777394
