gpstime,mass1,mass2,distance,snr-net,dist-rec,dist-std,area-90,searched-area
1000095999,1.2163651,1.4328898,104.89715,11.97586067286523,90.1509059621502,28.70145218935514,1981.2083004036124,191.04421599117782
1000092009,1.264165,1.4951409,206.72882,9.036786498252631,167.5231857694137,55.33726225379778,9004.004200221409,3896.0011010697685
1000097719,1.2281389,1.4130528,83.581936,12.41107105417897,112.9876799367236,30.26544807060578,4049.20021323122,345.57915841566046
1000098700,1.3615589,1.4391036,99.719416,11.47821844760935,129.4161281771474,36.63658387460085,6300.429716663131,219.89493504532865
1000097480,1.3044477,1.3535153,168.30404,9.39035837304659,126.9680123516185,40.69730613891219,3826.0271002061845,2612.7211175423763
1000098970,1.1661376,1.3487705,117.48856,11.39189539320303,110.828122864267,29.70266103863716,2777.496025835218,1188.8594484414543
1000094009,1.4205826,1.3609895,99.499482,18.70633531946356,73.15805719238081,17.79909363826857,967.8212390596593,880.4190338263899
1000099980,1.4564902,1.329232,67.735744,17.75316677729067,82.3865553325337,19.25616326936997,1275.4237416927438,0.9966612036882606
1000093140,1.4005955,1.3150107,30.23423,27.11366988093872,32.75835561705432,7.527523192406017,336.4022042479844,32.69311027361551
1000092409,1.4352148,1.3603291,155.90279,11.61209768927567,115.2258401578269,32.22530236447532,3280.441659440265,327.74416845492146
1000095490,1.3353507,1.2951126,53.445558,15.8565826630795,67.92261237477275,19.01270335508505,2010.596339337417,509.87088946572953
1000092129,1.2873467,1.2720737,54.443544,15.08632285821711,77.16425088499065,20.18750765754525,2158.6860199605817,1775.9453532665782
1000092530,1.4483338,1.343804,62.788276,18.8982101661838,78.04860136936553,17.95155394095435,2080.9264850637633,2392.826182496691
1000095079,1.3512153,1.3302388,87.446917,9.786818412897823,100.3254561847152,37.58143851003857,2817.334991954405,1968.9828916651993
1000089649,1.537779,1.3337702,222.089,10.22674936726446,146.0554843541799,45.89832557589777,4916.962945059519,1633.2654335807122
1000089300,1.3637517,1.2124482,75.074757,15.73288432508101,82.39578458271482,21.1106413222363,3101.5591672135984,63.5764936247469
1000097470,1.5010199,1.3349729,119.54963,11.17102698449151,140.3008808233818,38.17602261459496,4993.031637368031,58.33090834217615
1000095380,1.4310256,1.2466346,37.053926,14.35375536621777,56.86686402791904,19.57333222848957,1040.0558018733977,146.8763879119383
1000099139,1.1826687,1.3400305,57.589471,11.68415399328505,91.37400630201583,26.19187702504053,1410.8013871054304,721.1630646476522
1000093820,1.2420339,1.4099147,153.01512,10.00848271093534,151.9847819426969,42.91853605450138,6269.433680012376,741.0962887214085
1000090480,1.4110924,1.2091028,82.96849,18.31051579125916,77.13803271757033,18.31143480984586,1788.6227542987187,809.0790739834475
1000089860,1.4708744,1.3585974,125.69887,11.18004515933671,122.9930193585751,34.03428297113214,3467.7973012155503,92.26984512040461
1000095199,1.3298874,1.3975246,202.928,8.876438363045432,175.871422840273,55.70505508007055,9411.250877964772,1181.3058056345844
1000008030,1.5768582,1.3411742,182.55808,8.656953377246879,165.1705323699552,54.67685412925463,6428.727713702496,189.47054040642578
1000085639,1.2729842,1.3876813,137.39647,11.82741970711152,107.3050044839577,30.07833953388064,2320.88241027787,9.284685950148564
1000069929,1.4637439,1.3257957,47.025297,11.8742953350487,84.92495957793676,26.96837307906176,2123.7193032276127,370.7579677719859
1000087509,1.3737379,1.4582098,142.30964,9.604941845278253,153.2232175405523,50.10685263938033,8297.325782000158,49.675692625936506
1000064929,1.3705938,1.5209722,126.59179,10.87088558458771,128.5866075802844,42.71241152051535,5080.825409895354,86.44724545675196
1000074160,1.4394691,1.3047617,153.52798,14.65249016911827,99.54850977490875,24.38795843657788,2957.561832894333,270.9869356975268
1000079070,1.3627654,1.3823911,142.14062,9.383801401634072,104.1237449771548,30.44778423702182,988.2640572459972,118.96987420867623
1000081140,1.3398828,1.3080332,72.57905,10.6590609346137,105.5640630564132,31.12488461791006,2562.839231064053,726.1988265189265
1000068469,1.3383756,1.4733516,112.65173,14.83199868392698,100.5804647740678,25.1770396127184,3058.7096021411644,821.668478661636
